Model,MDO3014
Firmware Version,1.14

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2
Horizontal Delay,0
Sample Interval,0.002
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Vertical Position,-2.98
,
,
,
Label,
TIME,CH2
-2.460000e-01,0.28
-2.440000e-01,0.2
-2.420000e-01,0.28
-2.400000e-01,0.28
-2.380000e-01,0.28
-2.360000e-01,0.28
-2.340000e-01,0.28
-2.320000e-01,0.28
-2.300000e-01,0.36
-2.280000e-01,0.28
-2.260000e-01,0.28
-2.240000e-01,0.2
-2.220000e-01,0.28
-2.200000e-01,0.36
-2.180000e-01,0.2
-2.160000e-01,0.28
-2.140000e-01,0.28
-2.120000e-01,0.28
-2.100000e-01,0.28
-2.080000e-01,0.36
-2.060000e-01,0.28
-2.040000e-01,0.2
-2.020000e-01,0.2
-2.000000e-01,0.2
-1.980000e-01,0.2
-1.960000e-01,0.28
-1.940000e-01,0.28
-1.920000e-01,0.2
-1.900000e-01,0.28
-1.880000e-01,0.2
-1.860000e-01,0.28
-1.840000e-01,0.2
-1.820000e-01,0.28
-1.800000e-01,0.28
-1.780000e-01,0.2
-1.760000e-01,0.2
-1.740000e-01,0.28
-1.720000e-01,0.28
-1.700000e-01,0.2
-1.680000e-01,0.28
-1.660000e-01,0.28
-1.640000e-01,0.2
-1.620000e-01,0.28
-1.600000e-01,0.36
-1.580000e-01,0.28
-1.560000e-01,0.36
-1.540000e-01,0.28
-1.520000e-01,0.2
-1.500000e-01,0.28
-1.480000e-01,0.2
-1.460000e-01,0.28
-1.440000e-01,0.2
-1.420000e-01,0.28
-1.400000e-01,0.2
-1.380000e-01,0.28
-1.360000e-01,0.28
-1.340000e-01,0.2
-1.320000e-01,0.28
-1.300000e-01,0.28
-1.280000e-01,0.2
-1.260000e-01,0.2
-1.240000e-01,0.28
-1.220000e-01,0.2
-1.200000e-01,0.2
-1.180000e-01,0.2
-1.160000e-01,0.28
-1.140000e-01,0.2
-1.120000e-01,0.2
-1.100000e-01,0.28
-1.080000e-01,0.2
-1.060000e-01,0.28
-1.040000e-01,0.28
-1.020000e-01,0.28
-1.000000e-01,0.28
-9.800000e-02,0.28
-9.600000e-02,0.28
-9.400000e-02,0.28
-9.200000e-02,0.2
-9.000000e-02,0.2
-8.800000e-02,0.2
-8.600000e-02,0.2
-8.400000e-02,0.28
-8.200000e-02,0.36
-8.000000e-02,0.36
-7.800000e-02,11.72
-7.600000e-02,11.8
-7.400000e-02,11.72
-7.200000e-02,11.72
-7.000000e-02,11.72
-6.800000e-02,11.72
-6.600000e-02,11.72
-6.400000e-02,11.72
-6.200000e-02,11.72
-6.000000e-02,11.56
-5.800000e-02,11.8
-5.600000e-02,11.8
-5.400000e-02,11.72
-5.200000e-02,11.72
-5.000000e-02,11.72
-4.800000e-02,11.8
-4.600000e-02,11.72
-4.400000e-02,11.8
-4.200000e-02,11.72
-4.000000e-02,11.72
-3.800000e-02,11.8
-3.600000e-02,11.72
-3.400000e-02,11.88
-3.200000e-02,11.72
-3.000000e-02,11.72
-2.800000e-02,11.8
-2.600000e-02,11.8
-2.400000e-02,11.64
-2.200000e-02,11.8
-2.000000e-02,11.72
-1.800000e-02,11.72
-1.600000e-02,11.72
-1.400000e-02,11.72
-1.200000e-02,11.72
-1.000000e-02,11.8
-8.000000e-03,11.72
-6.000000e-03,11.72
-4.000000e-03,11.72
-2.000000e-03,11.8
8.000000e-15,11.64
2.000000e-03,11.8
4.000000e-03,11.64
6.000000e-03,11.8
8.000000e-03,11.72
1.000000e-02,11.72
1.200000e-02,11.64
1.400000e-02,11.72
1.600000e-02,11.72
1.800000e-02,11.72
2.000000e-02,11.72
2.200000e-02,11.64
2.400000e-02,11.72
2.600000e-02,11.72
2.800000e-02,11.72
3.000000e-02,11.72
3.200000e-02,11.8
3.400000e-02,11.64
3.600000e-02,11.64
3.800000e-02,11.72
4.000000e-02,11.72
4.200000e-02,11.72
4.400000e-02,11.72
4.600000e-02,11.72
4.800000e-02,0.28
5.000000e-02,0.28
5.200000e-02,0.28
5.400000e-02,0.12
5.600000e-02,0.28
5.800000e-02,0.2
6.000000e-02,0.28
6.200000e-02,0.2
6.400000e-02,0.28
6.600000e-02,0.2
6.800000e-02,0.2
7.000000e-02,0.2
7.200000e-02,0.28
7.400000e-02,0.2
7.600000e-02,0.2
7.800000e-02,0.2
8.000000e-02,0.2
8.200000e-02,0.2
8.400000e-02,0.2
8.600000e-02,0.2
8.800000e-02,0.2
9.000000e-02,0.28
9.200000e-02,0.2
9.400000e-02,0.28
9.600000e-02,0.2
9.800000e-02,0.2
1.000000e-01,0.28
1.020000e-01,0.2
1.040000e-01,0.2
1.060000e-01,0.28
1.080000e-01,0.2
1.100000e-01,0.2
1.120000e-01,0.2
1.140000e-01,0.2
1.160000e-01,0.2
1.180000e-01,0.2
1.200000e-01,0.28
1.220000e-01,0.2
1.240000e-01,0.28
1.260000e-01,0.28
1.280000e-01,0.2
1.300000e-01,0.36
1.320000e-01,0.2
1.340000e-01,0.12
1.360000e-01,0.2
1.380000e-01,0.2
1.400000e-01,0.28
1.420000e-01,0.28
1.440000e-01,0.28
1.460000e-01,0.2
1.480000e-01,0.28
1.500000e-01,0.28
1.520000e-01,0.28
1.540000e-01,0.2
1.560000e-01,0.28
1.580000e-01,0.28
1.600000e-01,0.28
1.620000e-01,0.2
1.640000e-01,0.2
1.660000e-01,0.28
1.680000e-01,0.2
1.700000e-01,0.28
1.720000e-01,0.28
1.740000e-01,0.28
1.760000e-01,0.28
1.780000e-01,0.28
1.800000e-01,0.36
1.820000e-01,0.28
1.840000e-01,0.2
1.860000e-01,0.2
1.880000e-01,0.2
1.900000e-01,0.28
1.920000e-01,0.28
1.940000e-01,0.2
1.960000e-01,0.36
1.980000e-01,0.28
2.000000e-01,0.28
2.020000e-01,0.28
2.040000e-01,0.2
2.060000e-01,0.2
2.080000e-01,0.28
2.100000e-01,0.28
2.120000e-01,0.28
2.140000e-01,0.28
2.160000e-01,0.2
2.180000e-01,0.28
2.200000e-01,0.28
2.220000e-01,0.2
2.240000e-01,0.2
2.260000e-01,0.2
2.280000e-01,0.28
2.300000e-01,0.2
2.320000e-01,0.28
2.340000e-01,0.28
2.360000e-01,0.28
2.380000e-01,0.28
2.400000e-01,0.28
2.420000e-01,0.28
2.440000e-01,0.28
2.460000e-01,0.28
2.480000e-01,0.28
2.500000e-01,0.28
2.520000e-01,0.2
2.540000e-01,0.28
2.560000e-01,0.28
2.580000e-01,0.28
2.600000e-01,0.2
2.620000e-01,0.2
2.640000e-01,0.28
2.660000e-01,0.28
2.680000e-01,0.2
2.700000e-01,0.2
2.720000e-01,0.28
2.740000e-01,0.2
2.760000e-01,0.28
2.780000e-01,0.28
2.800000e-01,0.36
2.820000e-01,0.36
2.840000e-01,0.28
2.860000e-01,0.2
2.880000e-01,0.2
2.900000e-01,0.2
2.920000e-01,0.28
2.940000e-01,0.36
2.960000e-01,0.28
2.980000e-01,0.2
3.000000e-01,0.2
3.020000e-01,0.28
3.040000e-01,0.2
3.060000e-01,0.28
3.080000e-01,0.28
3.100000e-01,0.28
3.120000e-01,0.12
3.140000e-01,0.12
3.160000e-01,0.28
3.180000e-01,0.28
3.200000e-01,0.28
3.220000e-01,0.2
3.240000e-01,0.36
3.260000e-01,0.28
3.280000e-01,0.2
3.300000e-01,0.28
3.320000e-01,0.28
3.340000e-01,0.28
3.360000e-01,0.28
3.380000e-01,0.28
3.400000e-01,0.28
3.420000e-01,0.28
3.440000e-01,0.28
3.460000e-01,0.28
3.480000e-01,0.28
3.500000e-01,0.28
3.520000e-01,0.28
3.540000e-01,0.2
3.560000e-01,0.28
3.580000e-01,0.2
3.600000e-01,0.2
3.620000e-01,0.2
3.640000e-01,0.2
3.660000e-01,0.28
3.680000e-01,0.12
3.700000e-01,0.28
3.720000e-01,0.28
3.740000e-01,0.36
3.760000e-01,0.28
3.780000e-01,0.36
3.800000e-01,0.2
3.820000e-01,0.28
3.840000e-01,0.28
3.860000e-01,0.2
3.880000e-01,0.28
3.900000e-01,0.2
3.920000e-01,0.28
3.940000e-01,0.2
3.960000e-01,0.28
3.980000e-01,0.2
4.000000e-01,0.28
4.020000e-01,0.28
4.040000e-01,0.28
4.060000e-01,0.28
4.080000e-01,0.2
4.100000e-01,0.2
4.120000e-01,0.2
4.140000e-01,0.28
4.160000e-01,0.28
4.180000e-01,0.28
4.200000e-01,0.2
4.220000e-01,0.2
4.240000e-01,0.28
4.260000e-01,0.28
4.280000e-01,0.28
4.300000e-01,0.28
4.320000e-01,0.28
4.340000e-01,0.28
4.360000e-01,0.28
4.380000e-01,0.2
4.400000e-01,0.28
4.420000e-01,0.2
4.440000e-01,0.36
4.460000e-01,0.28
4.480000e-01,0.2
4.500000e-01,0.28
4.520000e-01,0.28
4.540000e-01,0.2
4.560000e-01,0.28
4.580000e-01,0.2
4.600000e-01,0.2
4.620000e-01,0.28
4.640000e-01,0.2
4.660000e-01,0.2
4.680000e-01,0.28
4.700000e-01,0.12
4.720000e-01,0.2
4.740000e-01,0.2
4.760000e-01,0.2
4.780000e-01,0.2
4.800000e-01,0.2
4.820000e-01,0.36
4.840000e-01,0.2
4.860000e-01,0.2
4.880000e-01,0.2
4.900000e-01,0.28
4.920000e-01,0.2
4.940000e-01,0.28
4.960000e-01,0.2
4.980000e-01,0.28
5.000000e-01,0.2
5.020000e-01,0.28
5.040000e-01,0.2
5.060000e-01,0.2
5.080000e-01,0.28
5.100000e-01,0.28
5.120000e-01,0.2
5.140000e-01,0.28
5.160000e-01,0.28
5.180000e-01,0.28
5.200000e-01,0.28
5.220000e-01,0.28
5.240000e-01,0.28
5.260000e-01,0.2
5.280000e-01,0.28
5.300000e-01,0.28
5.320000e-01,0.2
5.340000e-01,0.2
5.360000e-01,0.2
5.380000e-01,0.28
5.400000e-01,0.28
5.420000e-01,0.28
5.440000e-01,0.2
5.460000e-01,0.28
5.480000e-01,0.28
5.500000e-01,0.28
5.520000e-01,0.28
5.540000e-01,0.2
5.560000e-01,0.28
5.580000e-01,0.2
5.600000e-01,0.36
5.620000e-01,0.36
5.640000e-01,0.28
5.660000e-01,0.2
5.680000e-01,0.28
5.700000e-01,0.28
5.720000e-01,0.2
5.740000e-01,0.28
5.760000e-01,0.2
5.780000e-01,0.28
5.800000e-01,0.28
5.820000e-01,0.28
5.840000e-01,0.28
5.860000e-01,0.28
5.880000e-01,0.2
5.900000e-01,0.2
5.920000e-01,0.36
5.940000e-01,0.28
5.960000e-01,0.28
5.980000e-01,0.28
6.000000e-01,0.2
6.020000e-01,0.28
6.040000e-01,0.28
6.060000e-01,0.2
6.080000e-01,0.2
6.100000e-01,0.28
6.120000e-01,0.28
6.140000e-01,0.2
6.160000e-01,0.28
6.180000e-01,0.2
6.200000e-01,0.28
6.220000e-01,0.2
6.240000e-01,0.28
6.260000e-01,0.28
6.280000e-01,0.28
6.300000e-01,0.2
6.320000e-01,0.28
6.340000e-01,0.28
6.360000e-01,0.28
6.380000e-01,0.2
6.400000e-01,0.28
6.420000e-01,0.28
6.440000e-01,0.28
6.460000e-01,0.2
6.480000e-01,0.28
6.500000e-01,0.28
6.520000e-01,0.36
6.540000e-01,0.2
6.560000e-01,0.2
6.580000e-01,0.28
6.600000e-01,0.28
6.620000e-01,0.28
6.640000e-01,0.28
6.660000e-01,0.28
6.680000e-01,0.28
6.700000e-01,0.28
6.720000e-01,0.28
6.740000e-01,0.2
6.760000e-01,0.2
6.780000e-01,0.36
6.800000e-01,0.28
6.820000e-01,0.28
6.840000e-01,0.36
6.860000e-01,0.28
6.880000e-01,0.2
6.900000e-01,0.2
6.920000e-01,0.2
6.940000e-01,0.28
6.960000e-01,0.2
6.980000e-01,0.2
7.000000e-01,0.28
7.020000e-01,0.28
7.040000e-01,0.2
7.060000e-01,0.28
7.080000e-01,0.2
7.100000e-01,0.28
7.120000e-01,0.12
7.140000e-01,0.28
7.160000e-01,0.2
7.180000e-01,0.2
7.200000e-01,0.28
7.220000e-01,0.28
7.240000e-01,0.28
7.260000e-01,11.72
7.280000e-01,11.8
7.300000e-01,11.72
7.320000e-01,11.72
7.340000e-01,11.72
7.360000e-01,11.72
7.380000e-01,11.64
7.400000e-01,11.72
7.420000e-01,11.72
7.440000e-01,11.72
7.460000e-01,11.8
7.480000e-01,11.64
7.500000e-01,11.72
7.520000e-01,11.72
7.540000e-01,11.72
7.560000e-01,11.72
7.580000e-01,11.64
7.600000e-01,11.72
7.620000e-01,11.64
7.640000e-01,11.72
7.660000e-01,11.72
7.680000e-01,11.72
7.700000e-01,11.8
7.720000e-01,11.72
7.740000e-01,11.72
7.760000e-01,11.72
7.780000e-01,11.72
7.800000e-01,11.8
7.820000e-01,11.72
7.840000e-01,11.64
7.860000e-01,11.72
7.880000e-01,11.64
7.900000e-01,11.64
7.920000e-01,11.72
7.940000e-01,11.8
7.960000e-01,11.72
7.980000e-01,11.72
8.000000e-01,11.72
8.020000e-01,11.72
8.040000e-01,11.72
8.060000e-01,11.72
8.080000e-01,11.8
8.100000e-01,11.72
8.120000e-01,11.64
8.140000e-01,11.72
8.160000e-01,11.72
8.180000e-01,11.8
8.200000e-01,11.72
8.220000e-01,11.72
8.240000e-01,11.72
8.260000e-01,11.8
8.280000e-01,11.72
8.300000e-01,11.72
8.320000e-01,11.72
8.340000e-01,11.72
8.360000e-01,11.72
8.380000e-01,11.8
8.400000e-01,11.72
8.420000e-01,11.64
8.440000e-01,11.64
8.460000e-01,11.8
8.480000e-01,11.72
8.500000e-01,11.72
8.520000e-01,11.72
8.540000e-01,11.72
8.560000e-01,11.8
8.580000e-01,0.28
8.600000e-01,0.2
8.620000e-01,0.28
8.640000e-01,0.28
8.660000e-01,0.28
8.680000e-01,0.2
8.700000e-01,0.28
8.720000e-01,0.36
8.740000e-01,0.28
8.760000e-01,0.28
8.780000e-01,0.28
8.800000e-01,0.36
8.820000e-01,0.2
8.840000e-01,0.28
8.860000e-01,0.28
8.880000e-01,0.28
8.900000e-01,0.28
8.920000e-01,0.28
8.940000e-01,0.28
8.960000e-01,0.28
8.980000e-01,0.28
9.000000e-01,0.12
9.020000e-01,0.28
9.040000e-01,0.2
9.060000e-01,0.28
9.080000e-01,0.2
9.100000e-01,0.2
9.120000e-01,0.2
9.140000e-01,0.2
9.160000e-01,0.28
9.180000e-01,0.28
9.200000e-01,0.28
9.220000e-01,0.28
9.240000e-01,0.28
9.260000e-01,0.2
9.280000e-01,0.28
9.300000e-01,0.28
9.320000e-01,0.2
9.340000e-01,0.36
9.360000e-01,0.28
9.380000e-01,0.2
9.400000e-01,0.28
9.420000e-01,0.36
9.440000e-01,0.2
9.460000e-01,0.2
9.480000e-01,0.2
9.500000e-01,0.28
9.520000e-01,0.28
9.540000e-01,0.28
9.560000e-01,0.28
9.580000e-01,0.2
9.600000e-01,0.2
9.620000e-01,0.28
9.640000e-01,0.28
9.660000e-01,0.28
9.680000e-01,0.36
9.700000e-01,0.28
9.720000e-01,0.28
9.740000e-01,0.28
9.760000e-01,0.28
9.780000e-01,0.2
9.800000e-01,0.2
9.820000e-01,0.28
9.840000e-01,0.28
9.860000e-01,0.2
9.880000e-01,0.28
9.900000e-01,0.28
9.920000e-01,0.2
9.940000e-01,0.28
9.960000e-01,0.2
9.980000e-01,0.28
1.000000e+00,0.2
1.002000e+00,0.28
1.004000e+00,0.28
1.006000e+00,0.2
1.008000e+00,0.2
1.010000e+00,0.12
1.012000e+00,0.28
1.014000e+00,0.28
1.016000e+00,0.2
1.018000e+00,0.28
1.020000e+00,0.36
1.022000e+00,0.28
1.024000e+00,0.2
1.026000e+00,0.28
1.028000e+00,0.2
1.030000e+00,0.28
1.032000e+00,0.28
1.034000e+00,0.2
1.036000e+00,0.28
1.038000e+00,0.2
1.040000e+00,0.12
1.042000e+00,0.2
1.044000e+00,0.28
1.046000e+00,0.28
1.048000e+00,0.2
1.050000e+00,0.28
1.052000e+00,0.28
1.054000e+00,0.28
1.056000e+00,0.2
1.058000e+00,0.28
1.060000e+00,0.2
1.062000e+00,0.28
1.064000e+00,0.2
1.066000e+00,0.28
1.068000e+00,0.28
1.070000e+00,0.2
1.072000e+00,0.2
1.074000e+00,0.2
1.076000e+00,0.36
1.078000e+00,0.28
1.080000e+00,0.28
1.082000e+00,0.2
1.084000e+00,0.2
1.086000e+00,0.28
1.088000e+00,0.28
1.090000e+00,0.28
1.092000e+00,0.28
1.094000e+00,0.28
1.096000e+00,0.28
1.098000e+00,0.28
1.100000e+00,0.28
1.102000e+00,0.2
1.104000e+00,0.2
1.106000e+00,0.28
1.108000e+00,0.2
1.110000e+00,0.36
1.112000e+00,0.28
1.114000e+00,0.28
1.116000e+00,0.2
1.118000e+00,0.12
1.120000e+00,0.28
1.122000e+00,0.28
1.124000e+00,0.28
1.126000e+00,0.36
1.128000e+00,0.28
1.130000e+00,0.28
1.132000e+00,0.2
1.134000e+00,0.28
1.136000e+00,0.28
1.138000e+00,0.28
1.140000e+00,0.2
1.142000e+00,0.28
1.144000e+00,0.28
1.146000e+00,0.2
1.148000e+00,0.28
1.150000e+00,0.28
1.152000e+00,0.28
1.154000e+00,0.28
1.156000e+00,0.2
1.158000e+00,0.28
1.160000e+00,0.28
1.162000e+00,0.28
1.164000e+00,0.2
1.166000e+00,0.28
1.168000e+00,0.28
1.170000e+00,0.28
1.172000e+00,0.2
1.174000e+00,0.28
1.176000e+00,0.28
1.178000e+00,0.36
1.180000e+00,0.2
1.182000e+00,0.2
1.184000e+00,0.28
1.186000e+00,0.28
1.188000e+00,0.28
1.190000e+00,0.28
1.192000e+00,0.28
1.194000e+00,0.28
1.196000e+00,0.2
1.198000e+00,0.2
1.200000e+00,0.2
1.202000e+00,0.28
1.204000e+00,0.2
1.206000e+00,0.28
1.208000e+00,0.28
1.210000e+00,0.2
1.212000e+00,0.28
1.214000e+00,0.28
1.216000e+00,0.28
1.218000e+00,0.28
1.220000e+00,0.28
1.222000e+00,0.2
1.224000e+00,0.2
1.226000e+00,0.2
1.228000e+00,0.28
1.230000e+00,0.2
1.232000e+00,0.2
1.234000e+00,0.28
1.236000e+00,0.36
1.238000e+00,0.2
1.240000e+00,0.36
1.242000e+00,0.2
1.244000e+00,0.28
1.246000e+00,0.28
1.248000e+00,0.28
1.250000e+00,0.28
1.252000e+00,0.28
1.254000e+00,0.28
1.256000e+00,0.28
1.258000e+00,0.36
1.260000e+00,0.28
1.262000e+00,0.2
1.264000e+00,0.2
1.266000e+00,0.28
1.268000e+00,0.28
1.270000e+00,0.28
1.272000e+00,0.28
1.274000e+00,0.36
1.276000e+00,0.28
1.278000e+00,0.28
1.280000e+00,0.2
1.282000e+00,0.28
1.284000e+00,0.28
1.286000e+00,0.36
1.288000e+00,0.2
1.290000e+00,0.28
1.292000e+00,11.64
1.294000e+00,11.64
1.296000e+00,11.72
1.298000e+00,11.72
1.300000e+00,11.72
1.302000e+00,11.8
1.304000e+00,11.8
1.306000e+00,11.72
1.308000e+00,11.72
1.310000e+00,11.72
1.312000e+00,11.8
1.314000e+00,11.72
1.316000e+00,11.72
1.318000e+00,11.8
1.320000e+00,11.64
1.322000e+00,11.72
1.324000e+00,11.64
1.326000e+00,11.8
1.328000e+00,11.8
1.330000e+00,11.8
1.332000e+00,11.8
1.334000e+00,11.72
1.336000e+00,11.72
1.338000e+00,11.8
1.340000e+00,11.72
1.342000e+00,11.8
1.344000e+00,11.72
1.346000e+00,11.72
1.348000e+00,11.72
1.350000e+00,11.72
1.352000e+00,11.8
1.354000e+00,11.64
1.356000e+00,11.8
1.358000e+00,11.72
1.360000e+00,11.72
1.362000e+00,11.72
1.364000e+00,11.72
1.366000e+00,11.72
1.368000e+00,11.72
1.370000e+00,11.64
1.372000e+00,11.8
1.374000e+00,11.8
1.376000e+00,11.72
1.378000e+00,11.72
1.380000e+00,11.72
1.382000e+00,11.72
1.384000e+00,11.8
1.386000e+00,11.72
1.388000e+00,11.72
1.390000e+00,11.8
1.392000e+00,11.72
1.394000e+00,11.64
1.396000e+00,11.8
1.398000e+00,11.72
1.400000e+00,11.72
1.402000e+00,11.72
1.404000e+00,11.72
1.406000e+00,11.72
1.408000e+00,11.72
1.410000e+00,11.72
1.412000e+00,11.8
1.414000e+00,11.8
1.416000e+00,11.8
1.418000e+00,11.72
1.420000e+00,11.64
1.422000e+00,0.28
1.424000e+00,0.28
1.426000e+00,0.2
1.428000e+00,0.36
1.430000e+00,0.28
1.432000e+00,0.2
1.434000e+00,0.28
1.436000e+00,0.28
1.438000e+00,0.28
1.440000e+00,0.28
1.442000e+00,0.2
1.444000e+00,0.2
1.446000e+00,0.12
1.448000e+00,0.28
1.450000e+00,0.36
1.452000e+00,0.28
1.454000e+00,0.36
1.456000e+00,0.28
1.458000e+00,0.2
1.460000e+00,0.2
1.462000e+00,0.2
1.464000e+00,0.28
1.466000e+00,0.28
1.468000e+00,0.28
1.470000e+00,0.2
1.472000e+00,0.2
1.474000e+00,0.28
1.476000e+00,0.36
1.478000e+00,0.2
1.480000e+00,0.2
1.482000e+00,0.28
1.484000e+00,0.28
1.486000e+00,0.12
1.488000e+00,0.28
1.490000e+00,0.36
1.492000e+00,0.28
1.494000e+00,0.2
1.496000e+00,0.2
1.498000e+00,0.28
1.500000e+00,0.28
1.502000e+00,0.28
1.504000e+00,0.28
1.506000e+00,0.28
1.508000e+00,0.12
1.510000e+00,0.28
1.512000e+00,0.2
1.514000e+00,0.28
1.516000e+00,0.28
1.518000e+00,0.2
1.520000e+00,0.28
1.522000e+00,0.36
1.524000e+00,0.28
1.526000e+00,0.2
1.528000e+00,0.2
1.530000e+00,0.28
1.532000e+00,0.28
1.534000e+00,0.28
1.536000e+00,0.28
1.538000e+00,0.2
1.540000e+00,0.2
1.542000e+00,0.28
1.544000e+00,0.2
1.546000e+00,0.2
1.548000e+00,0.2
1.550000e+00,0.28
1.552000e+00,0.28
1.554000e+00,0.28
1.556000e+00,0.28
1.558000e+00,0.28
1.560000e+00,0.2
1.562000e+00,0.2
1.564000e+00,0.36
1.566000e+00,0.28
1.568000e+00,0.28
1.570000e+00,0.28
1.572000e+00,0.28
1.574000e+00,0.2
1.576000e+00,0.28
1.578000e+00,0.2
1.580000e+00,0.2
1.582000e+00,0.28
1.584000e+00,0.2
1.586000e+00,0.28
1.588000e+00,0.28
1.590000e+00,0.28
1.592000e+00,0.28
1.594000e+00,0.28
1.596000e+00,0.28
1.598000e+00,0.28
1.600000e+00,0.28
1.602000e+00,0.28
1.604000e+00,0.2
1.606000e+00,0.2
1.608000e+00,0.28
1.610000e+00,0.28
1.612000e+00,0.2
1.614000e+00,0.28
1.616000e+00,0.28
1.618000e+00,0.2
1.620000e+00,0.28
1.622000e+00,0.28
1.624000e+00,0.28
1.626000e+00,0.28
1.628000e+00,0.28
1.630000e+00,0.28
1.632000e+00,0.28
1.634000e+00,0.28
1.636000e+00,0.28
1.638000e+00,0.28
1.640000e+00,0.28
1.642000e+00,0.28
1.644000e+00,0.28
1.646000e+00,0.12
1.648000e+00,0.28
1.650000e+00,0.28
1.652000e+00,0.28
1.654000e+00,0.28
1.656000e+00,0.28
1.658000e+00,0.28
1.660000e+00,0.2
1.662000e+00,0.36
1.664000e+00,0.28
1.666000e+00,0.2
1.668000e+00,0.28
1.670000e+00,0.28
1.672000e+00,0.2
1.674000e+00,0.28
1.676000e+00,0.28
1.678000e+00,0.28
1.680000e+00,0.2
1.682000e+00,0.28
1.684000e+00,0.2
1.686000e+00,0.2
1.688000e+00,0.28
1.690000e+00,0.28
1.692000e+00,0.2
1.694000e+00,0.28
1.696000e+00,0.2
1.698000e+00,0.28
1.700000e+00,0.28
1.702000e+00,0.2
1.704000e+00,0.28
1.706000e+00,0.2
1.708000e+00,0.28
1.710000e+00,0.28
1.712000e+00,0.28
1.714000e+00,0.28
1.716000e+00,0.28
1.718000e+00,0.2
1.720000e+00,0.28
1.722000e+00,0.2
1.724000e+00,0.28
1.726000e+00,0.28
1.728000e+00,0.28
1.730000e+00,0.36
1.732000e+00,0.2
1.734000e+00,0.2
1.736000e+00,0.28
1.738000e+00,0.12
1.740000e+00,0.28
1.742000e+00,0.2
1.744000e+00,0.2
1.746000e+00,0.2
1.748000e+00,0.28
1.750000e+00,0.36
1.752000e+00,0.2
1.754000e+00,0.28
1.756000e+00,0.2
1.758000e+00,0.28
1.760000e+00,0.28
1.762000e+00,0.28
1.764000e+00,0.28
1.766000e+00,0.2
1.768000e+00,0.28
1.770000e+00,0.2
1.772000e+00,0.2
1.774000e+00,0.2
1.776000e+00,0.2
1.778000e+00,0.28
1.780000e+00,0.28
1.782000e+00,0.28
1.784000e+00,0.28
1.786000e+00,0.2
1.788000e+00,0.28
1.790000e+00,0.2
1.792000e+00,0.28
1.794000e+00,0.36
1.796000e+00,0.28
1.798000e+00,0.28
1.800000e+00,0.28
1.802000e+00,0.28
1.804000e+00,0.2
1.806000e+00,0.2
1.808000e+00,0.2
1.810000e+00,0.36
1.812000e+00,0.28
1.814000e+00,0.2
1.816000e+00,0.2
1.818000e+00,0.28
1.820000e+00,0.28
1.822000e+00,0.28
1.824000e+00,0.28
1.826000e+00,0.2
1.828000e+00,0.2
1.830000e+00,0.28
1.832000e+00,0.28
1.834000e+00,0.28
1.836000e+00,0.2
1.838000e+00,0.2
1.840000e+00,0.36
1.842000e+00,0.28
1.844000e+00,0.28
1.846000e+00,0.28
1.848000e+00,0.28
1.850000e+00,0.2
1.852000e+00,0.28
1.854000e+00,0.28
1.856000e+00,0.2
1.858000e+00,0.2
1.860000e+00,0.28
1.862000e+00,0.2
1.864000e+00,0.28
1.866000e+00,0.28
1.868000e+00,0.2
1.870000e+00,0.28
1.872000e+00,0.28
1.874000e+00,0.28
1.876000e+00,0.2
1.878000e+00,0.36
1.880000e+00,0.2
1.882000e+00,0.2
1.884000e+00,0.28
1.886000e+00,0.36
1.888000e+00,0.36
1.890000e+00,0.28
1.892000e+00,0.2
1.894000e+00,0.28
1.896000e+00,0.2
1.898000e+00,0.2
1.900000e+00,0.28
1.902000e+00,0.28
1.904000e+00,0.28
1.906000e+00,0.28
1.908000e+00,0.2
1.910000e+00,0.2
1.912000e+00,0.2
1.914000e+00,0.28
1.916000e+00,0.28
1.918000e+00,0.28
1.920000e+00,0.2
1.922000e+00,0.28
1.924000e+00,0.36
1.926000e+00,0.2
1.928000e+00,0.2
1.930000e+00,0.28
1.932000e+00,0.36
1.934000e+00,0.28
1.936000e+00,0.28
1.938000e+00,0.28
1.940000e+00,0.28
1.942000e+00,0.28
1.944000e+00,0.28
1.946000e+00,0.28
1.948000e+00,0.2
1.950000e+00,0.28
1.952000e+00,0.28
1.954000e+00,0.2
1.956000e+00,0.28
1.958000e+00,0.28
1.960000e+00,0.28
1.962000e+00,0.28
1.964000e+00,0.28
1.966000e+00,0.36
1.968000e+00,0.28
1.970000e+00,0.28
1.972000e+00,0.2
1.974000e+00,0.28
1.976000e+00,0.2
1.978000e+00,0.28
1.980000e+00,0.28
1.982000e+00,0.28
1.984000e+00,0.28
1.986000e+00,0.28
1.988000e+00,0.2
1.990000e+00,0.2
1.992000e+00,0.2
1.994000e+00,0.28
1.996000e+00,0.28
1.998000e+00,0.2
2.000000e+00,0.28
2.002000e+00,0.28
2.004000e+00,0.12
2.006000e+00,0.2
2.008000e+00,0.36
2.010000e+00,0.36
2.012000e+00,0.28
2.014000e+00,0.36
2.016000e+00,0.2
2.018000e+00,0.36
2.020000e+00,0.2
2.022000e+00,0.2
2.024000e+00,0.2
2.026000e+00,0.28
2.028000e+00,0.2
2.030000e+00,0.28
2.032000e+00,0.36
2.034000e+00,0.28
