x,y,z
-2.838928461074829,0.27934014797210693,0.0
-2.822904586791992,0.26738035678863525,0.0
-2.806630849838257,0.25575244426727295,0.0
-2.790283679962158,0.24423225224018097,0.0
-2.773707866668701,0.23304933309555054,0.0
-2.7569751739501953,0.22209498286247253,0.0
-2.7401154041290283,0.21134468913078308,0.0
-2.723050355911255,0.20092442631721497,0.0
-2.7059073448181152,0.19062992930412292,0.0
-2.688587188720703,0.18064391613006592,0.0
-2.671074151992798,0.17099377512931824,0.0
-2.6535069942474365,0.16144564747810364,0.0
-2.635761260986328,0.1522396355867386,0.0
-2.6178743839263916,0.14330050349235535,0.0
-2.5999021530151367,0.13454076647758484,0.0
-2.58176589012146,0.12612855434417725,0.0
-2.563549518585205,0.11788374185562134,0.0
-2.545208692550659,0.10992535203695297,0.0
-2.526716470718384,0.10231819748878479,0.0
-2.508181095123291,0.09481662511825562,0.0
-2.4895074367523193,0.08766943216323853,0.0
-2.4707117080688477,0.08083565533161163,0.0
-2.451857089996338,0.0741756409406662,0.0
-2.432860851287842,0.06793443858623505,0.0
-2.4137794971466064,0.06193789094686508,0.0
-2.3946194648742676,0.05621466785669327,0.0
-2.375349760055542,0.05087463557720184,0.0
-2.3560471534729004,0.04564879834651947,0.0
-2.336653470993042,0.040788937360048294,0.0
-2.3171706199645996,0.03629041463136673,0.0
-2.297664165496826,0.03190594166517258,0.0
-2.278080463409424,0.027886200696229935,0.0
-2.2584433555603027,0.024117231369018555,0.0
-2.2387681007385254,0.02056995779275894,0.0
-2.2190299034118652,0.01738511212170124,0.0
-2.199265956878662,0.014340806752443314,0.0
-2.1794562339782715,0.011623070575296879,0.0
-2.159597158432007,0.009264037013053894,0.0
-2.1397242546081543,0.007032941095530987,0.0
-2.1198079586029053,0.005258950404822826,0.0
-2.099857807159424,0.0038461023941636086,0.0
-2.0798988342285156,0.002620350569486618,0.0
-2.0599217414855957,0.0017618928104639053,0.0
-2.039936065673828,0.0010836627334356308,0.0
-2.0199460983276367,0.0006018197163939476,0.0
-1.9999501705169678,0.0003628651611506939,0.0
-1.9799525737762451,0.00019355164840817451,0.0
-1.959953784942627,0.00023906677961349487,0.0
-1.9399547576904297,0.00047626160085201263,0.0
-1.9199566841125488,0.0007557347416877747,0.0
-1.8999601602554321,0.0011391048319637775,0.0
-1.87996506690979,0.001584076788276434,0.0
-1.8599728345870972,0.002111316192895174,0.0
-1.8399829864501953,0.0027550808154046535,0.0
-1.8199939727783203,0.003433630336076021,0.0
-1.80000901222229,0.004211730789393187,0.0
-1.7800283432006836,0.00508884247392416,0.0
-1.7600489854812622,0.006001325324177742,0.0
-1.740074872970581,0.0070299068465828896,0.0
-1.7201050519943237,0.00813916977494955,0.0
-1.7001391649246216,0.009307506494224072,0.0
-1.6801787614822388,0.010573726147413254,0.0
-1.660220980644226,0.011878682300448418,0.0
-1.6402711868286133,0.013287960551679134,0.0
-1.6203290224075317,0.014812814071774483,0.0
-1.600389003753662,0.01637033186852932,0.0
-1.5804585218429565,0.018033765256404877,0.0
-1.5605355501174927,0.019781675189733505,0.0
-1.5406168699264526,0.021581098437309265,0.0
-1.5207067728042603,0.023483239114284515,0.0
-1.5008015632629395,0.02543650008738041,0.0
-1.4809068441390991,0.027486521750688553,0.0
-1.4610244035720825,0.029657462611794472,0.0
-1.4411462545394897,0.03186347708106041,0.0
-1.4212815761566162,0.034179821610450745,0.0
-1.4014281034469604,0.036595556885004044,0.0
-1.381579875946045,0.039054885506629944,0.0
-1.3617455959320068,0.041623231023550034,0.0
-1.341920018196106,0.04425704851746559,0.0
-1.322105050086975,0.046970997005701065,0.0
-1.3023054599761963,0.049799658358097076,0.0
-1.28251051902771,0.052662890404462814,0.0
-1.2627356052398682,0.055655587464571,0.0
-1.2429803609848022,0.05877804011106491,0.0
-1.2232314348220825,0.061935488134622574,0.0
-1.20350182056427,0.06520994752645493,0.0
-1.183785319328308,0.06856679171323776,0.0
-1.16408109664917,0.07199518382549286,0.0
-1.1443986892700195,0.07554343342781067,0.0
-1.124725341796875,0.07914002984762192,0.0
-1.105072021484375,0.08284686505794525,0.0
-1.0854415893554688,0.08667679876089096,0.0
-1.0658190250396729,0.09054649621248245,0.0
-1.0462244749069214,0.0945543497800827,0.0
-1.026652455329895,0.09867347776889801,0.0
-1.0070955753326416,0.10285986959934235,0.0
-0.9875692129135132,0.10718254745006561,0.0
-0.9680576324462891,0.11157433688640594,0.0
-0.948570191860199,0.11607221513986588,0.0
-0.9291139841079712,0.12070365995168686,0.0
-0.9096676707267761,0.12537533044815063,0.0
-0.8902549147605896,0.13018441200256348,0.0
-0.8708725571632385,0.1351182609796524,0.0
-0.8515048027038574,0.14010736346244812,0.0
-0.8321741819381714,0.14523759484291077,0.0
-0.8128662705421448,0.15045371651649475,0.0
-0.7935876846313477,0.15577298402786255,0.0
-0.774350643157959,0.16124193370342255,0.0
-0.7551256418228149,0.16675738990306854,0.0
-0.7359488010406494,0.17243579030036926,0.0
-0.7168207168579102,0.17827878892421722,0.0
-0.697708010673523,0.18416783213615417,0.0
-0.678644061088562,0.19021131098270416,0.0
-0.659614086151123,0.19636479020118713,0.0
-0.6406151652336121,0.20261186361312866,0.0
-0.6216689348220825,0.20901793241500854,0.0
-0.6027445197105408,0.215489462018013,0.0
-0.5838712453842163,0.22210611402988434,0.0
-0.565056562423706,0.22888600826263428,0.0
-0.546259880065918,0.23571568727493286,0.0
-0.5275248885154724,0.24271395802497864,0.0
-0.5088413953781128,0.24984881281852722,0.0
-0.49019187688827515,0.25707051157951355,0.0
-0.47161170840263367,0.2644711434841156,0.0
-0.4530675709247589,0.27196353673934937,0.0
-0.43458738923072815,0.27960923314094543,0.0
-0.41618865728378296,0.28745004534721375,0.0
-0.3978142738342285,0.2953484058380127,0.0
-0.37952175736427307,0.303430438041687,0.0
-0.36130356788635254,0.31168097257614136,0.0
-0.3431183695793152,0.320004403591156,0.0
-0.3250212073326111,0.32851678133010864,0.0
-0.3069782853126526,0.3371456265449524,0.0
-0.2890012562274933,0.345906525850296,0.0
-0.27111971378326416,0.3548612594604492,0.0
-0.25326767563819885,0.3638778030872345,0.0
-0.23551762104034424,0.3730891942977905,0.0
-0.21786989271640778,0.38249972462654114,0.0
-0.20025572180747986,0.3919733762741089,0.0
-0.18275761604309082,0.4016568958759308,0.0
-0.16534307599067688,0.4114910662174225,0.0
-0.14800593256950378,0.42145779728889465,0.0
-0.13080129027366638,0.43165335059165955,0.0
-0.1136532574892044,0.4419442415237427,0.0
-0.09662122279405594,0.45242294669151306,0.0
-0.07972031831741333,0.46311551332473755,0.0
-0.06283877789974213,0.47383928298950195,0.0
-0.04597698897123337,0.48459386825561523,0.0
-0.029131392017006874,0.4953737258911133,0.0
-0.012146011926233768,0.5059157013893127,0.0
0.005130867473781109,0.5159599184989929,0.0
0.022560175508260727,0.5257446765899658,0.0
0.040290169417858124,0.534940779209137,0.0
0.05840594694018364,0.5433793067932129,0.0
0.07663533836603165,0.5515792369842529,0.0
0.09522577375173569,0.5588658452033997,0.0
0.114150270819664,0.5653096437454224,0.0
0.1331637054681778,0.5714524984359741,0.0
0.1524108350276947,0.5767942667007446,0.0
0.1718043088912964,0.5816362500190735,0.0
0.19130998849868774,0.5859478116035461,0.0
0.21097952127456665,0.5894733667373657,0.0
0.23070064187049866,0.5927433967590332,0.0
0.2505195736885071,0.5952364206314087,0.0
0.27043962478637695,0.5969321727752686,0.0
0.290371298789978,0.5983959436416626,0.0
0.3103390038013458,0.5990866422653198,0.0
0.3303336799144745,0.5992158651351929,0.0
0.3503190577030182,0.5989828109741211,0.0
0.370288223028183,0.598117470741272,0.0
0.39024966955184937,0.5969821810722351,0.0
0.4101696014404297,0.59534752368927,0.0
0.4300411343574524,0.5931404232978821,0.0
0.4498932361602783,0.590770959854126,0.0
0.46967360377311707,0.587880551815033,0.0
0.4893938899040222,0.5845585465431213,0.0
0.5090683698654175,0.5810003280639648,0.0
0.5286448001861572,0.5769404172897339,0.0
0.548169732093811,0.5726147890090942,0.0
0.567622721195221,0.5679906010627747,0.0
0.5869803428649902,0.562978982925415,0.0
0.6063095331192017,0.5578545331954956,0.0
0.6255441904067993,0.5523890256881714,0.0
0.6446894407272339,0.546606183052063,0.0
0.6637979745864868,0.5407139658927917,0.0
0.6828114986419678,0.534523606300354,0.0
0.701765775680542,0.5281445980072021,0.0
0.7206584215164185,0.521592378616333,0.0
0.7394599318504333,0.5147801041603088,0.0
0.7582319974899292,0.5078811645507812,0.0
0.7769211530685425,0.5007641911506653,0.0
0.7955247163772583,0.49342167377471924,0.0
0.8141036033630371,0.4860202968120575,0.0
0.8326033353805542,0.47842442989349365,0.0
0.8510456085205078,0.4706854224205017,0.0
0.8694457411766052,0.4628482758998871,0.0
0.8877713680267334,0.45483729243278503,0.0
0.9060644507408142,0.44675078988075256,0.0
0.9243024587631226,0.4385422468185425,0.0
0.9424760937690735,0.43019285798072815,0.0
0.9606322646141052,0.4218055009841919,0.0
0.978735089302063,0.413303017616272,0.0
0.9967918992042542,0.40470486879348755,0.0
1.0148277282714844,0.3960631787776947,0.0
1.0328195095062256,0.3873271048069,0.0
1.0507876873016357,0.3785400986671448,0.0
1.0687271356582642,0.3696969747543335,0.0
1.0866293907165527,0.3607800602912903,0.0
1.1045221090316772,0.3518418073654175,0.0
1.1223852634429932,0.3428492248058319,0.0
1.1402230262756348,0.3338046371936798,0.0
1.158053994178772,0.32474684715270996,0.0
1.1758671998977661,0.315652072429657,0.0
1.1936683654785156,0.3065338730812073,0.0
1.2114636898040771,0.2974035143852234,0.0
1.229250192642212,0.2882547378540039,0.0
1.2470333576202393,0.279099702835083,0.0
1.2648159265518188,0.2699456214904785,0.0
1.2825980186462402,0.26079216599464417,0.0
1.3003835678100586,0.25164347887039185,0.0
1.3181788921356201,0.2425144761800766,0.0
1.3359819650650024,0.2334001213312149,0.0
1.3537956476211548,0.22430823743343353,0.0
1.371630072593689,0.215256005525589,0.0
1.3894745111465454,0.20622095465660095,0.0
1.4073450565338135,0.19723892211914062,0.0
1.4252461194992065,0.18831877410411835,0.0
1.4431586265563965,0.17942215502262115,0.0
1.461117148399353,0.1706196367740631,0.0
1.479114055633545,0.1618969440460205,0.0
1.4971375465393066,0.15322929620742798,0.0
1.5152199268341064,0.14468228816986084,0.0
1.5333331823349,0.13620159029960632,0.0
1.5514980554580688,0.1278344690799713,0.0
1.5697320699691772,0.11961758136749268,0.0
1.5879871845245361,0.11144767701625824,0.0
1.606323480606079,0.10346454381942749,0.0
1.6247363090515137,0.09565819054841995,0.0
1.6431825160980225,0.0879325270652771,0.0
1.6617220640182495,0.08043590933084488,0.0
1.680322289466858,0.07308734208345413,0.0
1.6989996433258057,0.0659424290060997,0.0
1.717793583869934,0.0591103658080101,0.0
1.7366284132003784,0.05238718539476395,0.0
1.7555835247039795,0.04602862149477005,0.0
1.7746661901474,0.04005312919616699,0.0
1.7937872409820557,0.034204911440610886,0.0
1.8130333423614502,0.028791353106498718,0.0
1.8323732614517212,0.023703623563051224,0.0
1.851789951324463,0.018954908475279808,0.0
1.871346354484558,0.014822968281805515,0.0
1.8909648656845093,0.010968946851789951,0.0
1.9106788635253906,0.0077210282906889915,0.0
1.9305064678192139,0.0051869857124984264,0.0
1.9503604173660278,0.002896726131439209,-4.930722496965245e-12
1.9702814817428589,0.0015235543251037598,-4.317080026794429e-11
1.9902606010437012,0.0009316154755651951,-1.0978951081597188e-10
2.0102429389953613,0.0005942010320723057,-2.327469467156007e-10
2.0302324295043945,0.0008258214220404625,-4.816593790479828e-10
2.0502254962921143,0.0013719494454562664,-8.001879159280634e-10
2.0702004432678223,0.002259282860904932,-1.316397435502381e-09
2.090151071548462,0.0036035943776369095,-2.09736183975906e-09
2.1100940704345703,0.005077268462628126,-2.953199906841064e-09
2.1300108432769775,0.006846794858574867,-3.97883592739845e-09
2.1499011516571045,0.008898582309484482,-5.16646903037099e-09
2.1697819232940674,0.011040408164262772,-6.405536545628365e-09
2.1896321773529053,0.013443099334836006,-7.793621747964607e-09
2.209463119506836,0.016016721725463867,-9.279353285762681e-09
2.2292633056640625,0.01881130412220955,-1.0890106594274584e-08
2.2490134239196777,0.021948587149381638,-1.269476257448332e-08
2.268746852874756,0.025207985192537308,-1.4568515283031047e-08
2.2884364128112793,0.028709357604384422,-1.6577274664086872e-08
2.308077812194824,0.03246692568063736,-1.8728972150938716e-08
2.327707529067993,0.03628181666135788,-2.0912505505066292e-08
2.3473024368286133,0.040273841470479965,-2.3194289155981096e-08
2.3668718338012695,0.0444001704454422,-2.5550573212740346e-08
2.3864078521728516,0.048671185970306396,-2.7986324369067006e-08
2.405884027481079,0.05320955812931061,-3.0568923392593206e-08
2.4253339767456055,0.057870589196681976,-3.321889963103786e-08
2.4447405338287354,0.06270167231559753,-3.5960674438229034e-08
2.464094877243042,0.06773493438959122,-3.8811585056919284e-08
2.4834365844726562,0.07281813025474548,-4.168942524529484e-08
2.5027453899383545,0.07802820950746536,-4.463553793243591e-08
2.5220251083374023,0.0833471417427063,-4.7640213551858324e-08
2.541271209716797,0.08878162503242493,-5.070607400625704e-08
2.560441493988037,0.09447919577360153,-5.3911264785710955e-08
2.57956862449646,0.1003241017460823,-5.719446960483765e-08
2.5986671447753906,0.10625895857810974,-6.052430734371228e-08
2.6177258491516113,0.11231529712677002,-6.391712759068469e-08
2.636772632598877,0.1184089183807373,-6.732927460006977e-08
2.6557741165161133,0.1246468648314476,-7.081627018123982e-08
2.6747307777404785,0.13102313876152039,-7.437498084073013e-08
2.6936635971069336,0.13746750354766846,-7.796819545546896e-08
2.712526321411133,0.14411436021327972,-8.166402665210626e-08
2.73134183883667,0.15089508891105652,-8.542766494201715e-08
2.7501378059387207,0.15772542357444763,-8.921615801682492e-08
2.7689051628112793,0.1646345853805542,-9.304421411115982e-08
2.787662982940674,0.17157268524169922,-9.688679369901365e-08
2.806346893310547,0.17870338261127472,-1.0082452206461312e-07
2.8249526023864746,0.1860402375459671,-1.0486412804766587e-07
2.8435447216033936,0.19341343641281128,-1.0892139101770226e-07
2.8620970249176025,0.20088361203670502,-1.1302527980205923e-07
2.8806183338165283,0.20842796564102173,-1.1716482362089664e-07
2.899110794067383,0.21604108810424805,-1.213374218878016e-07
2.917551040649414,0.22378391027450562,-1.2557239870147896e-07
2.935966730117798,0.23158696293830872,-1.298363372370659e-07
2.9543256759643555,0.23951832950115204,-1.3416018873613211e-07
2.9726181030273438,0.2476043552160263,-1.3855630243142514e-07
2.9908957481384277,0.25572454929351807,-1.4296836070570862e-07
3.0091447830200195,0.2639084458351135,-1.4741016229891102e-07
3.0273690223693848,0.27214720845222473,-1.5187754343060078e-07
3.0455517768859863,0.28047460317611694,-1.5638501338344213e-07
3.0636396408081055,0.2890075147151947,-1.6098555022381333e-07
3.081672191619873,0.29765668511390686,-1.6563865301577607e-07
3.09968638420105,0.3063441514968872,-1.703085672488669e-07
3.1176767349243164,0.31508466601371765,-1.7500191518138308e-07
3.135657787322998,0.32384413480758667,-1.7970359067476238e-07
3.153557300567627,0.3327636420726776,-1.844751977841952e-07
3.171379566192627,0.3418390154838562,-1.8931501699626097e-07
3.1891863346099854,0.3509460985660553,-1.9416827967688732e-07
3.206942558288574,0.3601478636264801,-1.990614748592634e-07
3.2246651649475098,0.3694133460521698,-2.039816138221795e-07
3.2423529624938965,0.3787475824356079,-2.089308281938429e-07
3.2599844932556152,0.38819053769111633,-2.1392598625880055e-07
3.277594804763794,0.39767390489578247,-2.1893821156027116e-07
3.2951302528381348,0.40728959441185,-2.2400419652512937e-07
3.312587022781372,0.41704875230789185,-2.2912857389201235e-07
3.330030679702759,0.42683154344558716,-2.3426258621839224e-07
3.3474409580230713,0.43667271733283997,-2.3942027382872766e-07
3.3648269176483154,0.4465596079826355,-2.445966060804494e-07
3.3821535110473633,0.45654791593551636,-2.49812615038536e-07
3.3993685245513916,0.46672868728637695,-2.5510388468319434e-07
3.4165291786193848,0.4770002067089081,-2.604306246212218e-07
3.433664560317993,0.487313449382782,-2.657731101862737e-07
3.4507691860198975,0.49767762422561646,-2.711348656703194e-07
3.467855215072632,0.5080703496932983,-2.7650730771711096e-07
3.4848415851593018,0.5186248421669006,-2.81940401691827e-07
3.5017411708831787,0.5293212532997131,-2.874268716368533e-07
3.51861572265625,0.5400586724281311,-2.929280640273646e-07
3.5354278087615967,0.5508910417556763,-2.984633056257735e-07
3.552203416824341,0.5617778897285461,-3.040181013602705e-07
3.5689282417297363,0.5727448463439941,-3.096016598647111e-07
3.5855801105499268,0.5838214159011841,-3.152244971715845e-07
3.6022095680236816,0.5949318408966064,-3.208594421266753e-07
3.6187334060668945,0.6061973571777344,-3.265476493652386e-07
3.6351537704467773,0.6176140904426575,-3.32287697801803e-07
3.6515605449676514,0.6290507316589355,-3.3803451060521184e-07
3.667924165725708,0.6405485272407532,-3.4380215652163315e-07
3.6842589378356934,0.6520880460739136,-3.4958407013618853e-07
3.700500965118408,0.6637572050094604,-3.5540838894121407e-07
3.716592788696289,0.6756343841552734,-3.6130069247519714e-07
3.7326276302337646,0.6875903010368347,-3.6721883134305244e-07
3.748607635498047,0.6996169090270996,-3.731587980837503e-07
3.764528274536133,0.71172034740448,-3.7912258221695083e-07
3.78041934967041,0.7238610982894897,-3.8509784872076125e-07
3.796199321746826,0.7361458539962769,-3.911178509952151e-07
3.811894416809082,0.7485436201095581,-3.9717303934594383e-07
3.827521800994873,0.7610230445861816,-4.0325215877601295e-07
3.843020439147949,0.7736610174179077,-4.0937791823125735e-07
3.8584578037261963,0.786375880241394,-4.155264150540461e-07
3.87383770942688,0.7991614937782288,-4.2169551761617186e-07
3.889145851135254,0.8120323419570923,-4.2788931864379265e-07
3.9044179916381836,0.8249444365501404,-4.340946588854422e-07
3.919497013092041,0.8380799293518066,-4.4036198687535943e-07
3.9344050884246826,0.8514114618301392,-4.4668360033028875e-07
3.949268341064453,0.8647919297218323,-4.530179467110429e-07
3.964024305343628,0.8782904744148254,-4.5938315906823846e-07
3.9787168502807617,0.8918576240539551,-4.6576627710237517e-07
3.9933221340179443,0.905518651008606,-4.7217378096320317e-07
4.007804870605469,0.9193102121353149,-4.786149929714156e-07
4.022250175476074,0.9331426024436951,-4.850668346989551e-07
4.036458969116211,0.947213888168335,-4.915765998703137e-07
4.050434112548828,0.9615200161933899,-4.981432653039519e-07
4.064366340637207,0.9758673906326294,-5.047193099017022e-07
4.078159809112549,0.9903461933135986,-5.113250836075167e-07
4.09185791015625,1.0049149990081787,-5.179512641007022e-07
4.105447769165039,1.0195832252502441,-5.245994429969869e-07
4.118863582611084,1.0344140529632568,-5.312838311510859e-07
4.132211208343506,1.0493085384368896,-5.379825438467378e-07
4.1452765464782715,1.0644444227218628,-5.447299713523535e-07
4.15803337097168,1.0798454284667969,-5.515310590453737e-07
4.170717239379883,1.0953062772750854,-5.583436859524227e-07
4.183187007904053,1.1109371185302734,-5.651872925227508e-07
4.195486545562744,1.126701831817627,-5.720553417631891e-07
4.2076616287231445,1.142561435699463,-5.789397619082592e-07
4.219593048095703,1.1586066484451294,-5.858562417415669e-07
4.231404781341553,1.1747421026229858,-5.927882398282236e-07
4.242905139923096,1.1910958290100098,-5.997533776280761e-07
4.254021167755127,1.2077199220657349,-6.067597269066027e-07
4.26501989364624,1.2244224548339844,-6.137770469649695e-07
4.275616645812988,1.241375207901001,-6.20824266661657e-07
4.285853862762451,1.2585499286651611,-6.278976343310205e-07
4.295925617218018,1.2758169174194336,-6.349791874527e-07
4.305591583251953,1.2933106422424316,-6.42080919988075e-07
4.3150177001953125,1.3109381198883057,-6.491943622677354e-07
4.324106693267822,1.3287343978881836,-6.563172405549267e-07
4.332718849182129,1.3467693328857422,-6.634531928284559e-07
4.341187953948975,1.3648757934570312,-6.705929536110489e-07
4.349093914031982,1.3832275867462158,-6.777344196962076e-07
4.356441020965576,1.4018234014511108,-6.848777616141888e-07
4.3635687828063965,1.4204981327056885,-6.920156465639593e-07
4.369978427886963,1.439427375793457,-6.99134261594736e-07
4.375890254974365,1.4585336446762085,-7.062395752654993e-07
4.381288051605225,1.4777737855911255,-7.133138524295646e-07
4.385838508605957,1.4972333908081055,-7.203360610219534e-07
4.390054702758789,1.5167797803878784,-7.273378059835522e-07
4.393459320068359,1.5364584922790527,-7.342624712691759e-07
4.395968437194824,1.5562835931777954,-7.411018714265083e-07
4.398185729980469,1.5761356353759766,-7.479064834114979e-07
4.39939546585083,1.5960547924041748,-7.545808102804585e-07
4.399801254272461,1.6160277128219604,-7.611519095007679e-07
4.399653911590576,1.6359797716140747,-7.676317181903869e-07
4.398407936096191,1.6558899879455566,-7.739300826870021e-07
4.396615982055664,1.675778865814209,-7.801380661476287e-07
4.393904685974121,1.695528507232666,-7.861584663260146e-07
4.390047073364258,1.7151057720184326,-7.919452400528826e-07
4.385848045349121,1.7346165180206299,-7.976573215273675e-07
4.380513668060303,1.7538187503814697,-8.030910976231098e-07
4.374159812927246,1.7727441787719727,-8.082749332061212e-07
4.367379665374756,1.791497826576233,-8.133353048833669e-07
4.359537601470947,1.8098244667053223,-8.180880968211568e-07
4.3510589599609375,1.8278956413269043,-8.226566023949999e-07
4.341919898986816,1.8456153869628906,-8.270045555036631e-07
4.331836700439453,1.8628312349319458,-8.310369139508111e-07
4.321470737457275,1.8798961639404297,-8.349746849489748e-07
4.310303688049316,1.8964290618896484,-8.386089120904217e-07
4.298336029052734,1.912428617477417,-8.419392543146387e-07
4.2861647605896,1.9282660484313965,-8.451833650724438e-07
4.273314952850342,1.94356107711792,-8.48139166009787e-07
4.259989261627197,1.9584758281707764,-8.508928317496611e-07
4.246245861053467,1.9729762077331543,-8.534416338079609e-07
4.231802940368652,1.9867846965789795,-8.556477268939489e-07
4.217077732086182,2.0003154277801514,-8.577161452194559e-07
4.201996803283691,2.013423204421997,-8.595860663263011e-07
4.186519145965576,2.026059865951538,-8.612346391601022e-07
4.17094087600708,2.038569927215576,-8.628247769593145e-07
4.155054092407227,2.0506858825683594,-8.642334137221042e-07
4.138919353485107,2.062485694885254,-8.65496190272097e-07
4.122602462768555,2.0740227699279785,-8.666416420055612e-07
4.105916976928711,2.0850319862365723,-8.675504545863078e-07
4.089045524597168,2.0957751274108887,-8.683399528308655e-07
4.071978569030762,2.1061840057373047,-8.689855803822866e-07
4.054665565490723,2.116173028945923,-8.694500479577982e-07
4.037291049957275,2.12605619430542,-8.698689271113835e-07
4.01979398727417,2.1357316970825195,-8.701981641934253e-07
4.002187252044678,2.145218849182129,-8.704463425601716e-07
3.984562635421753,2.1546738147735596,-8.705810614628717e-07
